symbol,calendarYear,period,currentRatio,quickRatio,returnOnEquity,returnOnAssets,netProfitMargin,priceEarningsRatio,priceBookValueRatio,priceToSalesRatio,freeCashFlowPerShare,operatingCashFlowPerShare,cashFlowToDebtRatio,debtEquityRatio,longTermDebtToCapitalization,assetTurnover,inventoryTurnover,cluster
APO,2022,Q3,-0.7971127820136876,-0.4708667652428786,7.075540152053093,-0.6620844573569186,-0.975075493565306,-3.136068324882488,-1.3878609927056875,-0.0452370932108496,0.8287398189694166,0.6356562650461646,1.7669597708748317,-0.951119067297764,2.1490606568085413,-0.9095912877709998,-0.6535802979095571,3
LII,2022,Q3,0.3351767352380609,-0.1602090228416156,-0.6563527243971761,1.574121485660004,-0.0819085553976789,-0.2982043155779942,-1.3878609927056875,-0.3115452919743078,0.8765883950542191,0.8039083862416935,0.1256185308336496,-0.951119067297764,2.22584918243367,1.901798854793024,0.0833564252814268,12
WDAY,2022,Q3,-0.2633873190469645,0.0499853021887124,-0.4989779172299309,-0.467158159871609,-0.7087697515636661,3.1942112445419286,1.5110530168694107,1.3520773094279803,0.0897302004286214,-0.1186072427131515,0.8482390671387302,-0.2289146138566227,-1.087636850217703,-0.015007065916304,17.499303038689405,1
TPL,2022,Q3,3.914501838441749,3.7734045304711215,1.886673634917846,5.520190553310522,3.314565128033629,0.3428583596017563,1.618603634862248,1.5841515800402175,0.990107645869366,0.8643021665017133,-0.7390259038151163,-0.951119067297764,-1.684053551240866,0.552244730059181,-0.5707122330545906,4
DELL,2022,Q3,-0.5947872938891182,-0.37331058884203,4.829398299503226,0.5246533338828191,0.1484632330677303,-1.73966851905778,0.3701701004312936,-1.1631594880653806,0.6502740175040547,0.6862495696017452,-0.136409354266668,2.3734750169195817,1.107201646369366,0.3317252933422998,0.7991760232411458,3
ERIE,2022,Q3,-0.0022142790778216,0.4132757527246429,0.269888442942879,0.9518338114865436,-0.0830292485052294,0.6142007224312397,0.878416054964128,0.3683353856669634,-0.0157126411481009,-0.0908973094306065,-0.7390259038151163,-0.951119067297764,-1.684053551240866,1.1896364404109776,-0.6535802979095571,0
PLTR,2022,Q3,1.892007207138156,2.153391966613588,-0.6563527243971761,-0.6620844573569186,-0.975075493565306,-3.136068324882488,0.706426105727108,1.0092568591694373,-0.7860245648726497,-1.136612712466026,0.943569775668871,-0.7787600746221301,-1.684053551240866,0.0072585459905882,-0.6535802979095571,13
CRWD,2022,Q3,0.4933150930693065,0.718648212347672,-0.6563527243971761,-0.6620844573569186,-0.975075493565306,-3.136068324882488,2.813027998278628,2.2490871167701445,-0.3663082928386459,-0.5720730082502231,1.0456994557743398,0.1037552673350575,0.0750005358253019,-0.1833428189399495,-0.0449483807188792,13
GDDY,2022,Q3,-0.7340677644618332,-0.656090508962946,-0.6563527243971761,-0.0667558513119284,-0.2121102343965371,0.3940573579951915,-1.3878609927056875,0.076589595673498,0.1818010990763117,-0.0434409384598534,-0.1115313177980598,-0.951119067297764,1.8576362381832208,0.0208879268541989,-0.0822218558884609,12
KKR,2022,Q3,0.1763487950627154,-1.638363138125669,-0.6125017228656499,-0.6541241623821481,-0.7514209626417386,2.3570510769460165,-0.2466133306703374,0.5697156587160904,-0.8018228433675709,-1.1616446872650108,-0.7390259038151163,1.1915162991521484,0.8806790143552367,-0.9470604875749564,-0.6309562621300239,11
VST,2022,Q3,-0.2570839823174634,0.0018394908881961,1.0800239508391296,0.1372355502896273,0.0348044787610864,-1.6150961981251652,-0.4460046714328283,-1.140340953891198,0.020528720760081,0.0521428453369861,-0.1516285839786436,1.1583943585506988,0.832416011403045,0.0223117579264039,1.1392097726745951,9
DECK,2022,Q3,1.0865894377499543,0.8524016502690761,1.47549717821341,3.055456794388149,0.506730626756983,-0.5439994412961217,0.6231981657560883,-0.1011247907648039,0.4188931985349368,0.2131063578988531,9.198786201951712,-0.7196032421865745,-1.684053551240866,1.8617790823316769,-0.0017878131389817,2
